eID,gameclock,tID,pID,outcome,timestamp,minute,second,qualifier,segment,team
KickOff_Play_Pass,0.0,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 15:31:08.650000+02:00,0.0,0.0,"{'TeamLeft': 'DFL-CLU-00000B', 'GameSection': 'firstHalf', 'TeamRight': 'DFL-CLU-00000S', 'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0001I0', 'FromOpenPlay': 'false', 'PlayAngle': '180.22', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '6', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
FreeKick_Play_Cross,31.794,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 15:31:40.444000+02:00,0.0,31.0,"{'DecisionTimestamp': '2023-05-27T15:31:21.118+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002G8H', 'FromOpenPlay': 'false', 'PlayAngle': '49.11', 'Player': 'DFL-OBJ-0027LO', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '10', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'left'}",firstHalf,Home
Delete,41.064,,,,2023-05-27 15:31:49.714000+02:00,0.0,41.0,{},firstHalf,Home
Delete,51.517,,,,2023-05-27 15:32:00.167000+02:00,0.0,51.0,{},firstHalf,Home
Delete,116.257,,,,2023-05-27 15:33:04.907000+02:00,1.0,56.0,{},firstHalf,Home
GoalKick_Play_Pass,151.346,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 15:33:39.996000+02:00,2.0,31.0,"{'DecisionTimestamp': '2023-05-27T15:33:16.483+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0027FG', 'FromOpenPlay': 'false', 'PlayAngle': '21.81', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '34', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",firstHalf,Home
Delete,163.625,,,,2023-05-27 15:33:52.275000+02:00,2.0,43.0,{},firstHalf,Home
Delete,182.208,,,,2023-05-27 15:34:10.858000+02:00,3.0,2.0,{},firstHalf,Home
Delete,193.242,,,,2023-05-27 15:34:21.892000+02:00,3.0,13.0,{},firstHalf,Home
Delete,224.219,,,,2023-05-27 15:34:52.869000+02:00,3.0,44.0,{},firstHalf,Home
ThrowIn_Play_Cross,245.753,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 15:35:14.403000+02:00,4.0,5.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T15:34:54.906+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'false', 'PlayAngle': '60.21', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '65', 'Rotation': 'other', 'Distance': 'medium'}",firstHalf,Home
Delete,248.173,,,,2023-05-27 15:35:16.823000+02:00,4.0,8.0,{},firstHalf,Home
ThrowIn_Play_Pass,294.318,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 15:36:02.968000+02:00,4.0,54.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T15:35:47.341+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000199', 'FromOpenPlay': 'false', 'PlayAngle': '313.76', 'Player': 'DFL-OBJ-J016C3', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '76', 'Distance': 'short', 'FreeKickLayup': 'false'}",firstHalf,Home
Delete,304.079,,,,2023-05-27 15:36:12.729000+02:00,5.0,4.0,{},firstHalf,Home
BallClaiming,325.005,DFL-CLU-00000S,DFL-OBJ-0027FG,1.0,2023-05-27 15:36:33.655000+02:00,5.0,25.0,"{'Type': 'BallClaimed', 'Player': 'DFL-OBJ-0027FG', 'BallPossessionPhase': '93', 'Team': 'DFL-CLU-00000S'}",firstHalf,Home
Delete,325.537,,,,2023-05-27 15:36:34.187000+02:00,5.0,25.0,{},firstHalf,Home
Delete,344.866,,,,2023-05-27 15:36:53.516000+02:00,5.0,44.0,{},firstHalf,Home
VideoAssistantAction,380.43,,,,2023-05-27 15:37:29.080000+02:00,6.0,20.0,"{'Linesman2': 'DFL-OBJ-0001DW', 'TimestampStartAction': '2023-05-27T15:37:29.080+02:00', 'Referee': 'DFL-OBJ-00011X', 'TimestampEndAction': '2023-05-27T15:38:06.360+02:00', 'RefDecision': 'decisionOverturned', 'TeamChallenged': 'DFL-CLU-00000B', 'OpponentTeam': 'DFL-CLU-00000S', 'ProofedEvent': 'redCard', 'RefDecisionEvaluation': 'correct', 'RefereeinRRA': 'true', 'FinalDecision': 'eventGiven', 'Linesman1': 'DFL-OBJ-00011V', 'VideoAssistant': 'DFL-OBJ-000143'}",firstHalf,Home
FreeKick_Play_Pass,472.993,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 15:39:01.643000+02:00,7.0,52.0,"{'DecisionTimestamp': '2023-05-27T15:36:57.835+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000199', 'FromOpenPlay': 'false', 'PlayAngle': '34.05', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '106', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",firstHalf,Home
Play_Cross,476.778,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 15:39:05.428000+02:00,7.0,56.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'true', 'PlayAngle': '306.06', 'Player': 'DFL-OBJ-000199', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '110', 'Rotation': 'other', 'Distance': 'medium', 'Side': 'right'}",firstHalf,Home
PenaltyNotAwarded,479.15,DFL-CLU-00000S,,,2023-05-27 15:39:07.800000+02:00,7.0,59.0,"{'PlayerToBeAwarded': 'DFL-OBJ-J014F7', 'CausingPlayer': 'DFL-OBJ-002GAR', 'RefDecisionEvaluation': 'correct', 'Team': 'DFL-CLU-00000S', 'Reason': 'foul'}",firstHalf,Home
Delete,479.65,,,,2023-05-27 15:39:08.300000+02:00,7.0,59.0,{},firstHalf,Home
ThrowIn_Play_Pass,496.78,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 15:39:25.430000+02:00,8.0,16.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T15:39:11.008+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001I0', 'FromOpenPlay': 'false', 'PlayAngle': '192.64', 'Player': 'DFL-OBJ-J016C3', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '115', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Delete,505.303,,,,2023-05-27 15:39:33.953000+02:00,8.0,25.0,{},firstHalf,Home
Delete,540.894,,,,2023-05-27 15:40:09.544000+02:00,9.0,0.0,{},firstHalf,Home
Delete,598.31,,,,2023-05-27 15:41:06.960000+02:00,9.0,58.0,{},firstHalf,Home
Foul,604.891,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 15:41:13.541000+02:00,10.0,4.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-000199', 'Fouled': 'DFL-OBJ-002G8H', 'TeamFouled': 'DFL-CLU-00000B'}",firstHalf,Home
Delete,652.079,,,,2023-05-27 15:42:00.729000+02:00,10.0,52.0,{},firstHalf,Home
Delete,659.115,,,,2023-05-27 15:42:07.765000+02:00,10.0,59.0,{},firstHalf,Home
Delete,674.331,,,,2023-05-27 15:42:22.981000+02:00,11.0,14.0,{},firstHalf,Home
FreeKick_Play_Pass,696.153,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 15:42:44.803000+02:00,11.0,36.0,"{'DecisionTimestamp': '2023-05-27T15:42:43.964+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'indirect', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'false', 'PlayAngle': '334.59', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '163', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",firstHalf,Home
Delete,700.089,,,,2023-05-27 15:42:48.739000+02:00,11.0,40.0,{},firstHalf,Home
Play_Cross,713.934,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 15:43:02.584000+02:00,11.0,53.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'FromOpenPlay': 'true', 'PlayAngle': '70.19', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '169', 'Rotation': 'other', 'Distance': 'medium', 'Side': 'left'}",firstHalf,Home
Delete,714.15,,,,2023-05-27 15:43:02.800000+02:00,11.0,54.0,{},firstHalf,Home
Play_Cross,792.465,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 15:44:21.115000+02:00,13.0,12.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GAR', 'FromOpenPlay': 'true', 'PlayAngle': '68.15', 'Player': 'DFL-OBJ-0000XU', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '190', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'left'}",firstHalf,Home
BallClaiming,802.821,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 15:44:31.471000+02:00,13.0,22.0,"{'Type': 'InterceptedBall', 'Player': 'DFL-OBJ-J016C3', 'BallPossessionPhase': '196', 'Team': 'DFL-CLU-00000S'}",firstHalf,Home
FreeKick_Play_Pass,848.439,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 15:45:17.089000+02:00,14.0,8.0,"{'DecisionTimestamp': '2023-05-27T15:44:48.719+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J013O2', 'FromOpenPlay': 'false', 'PlayAngle': '33.97', 'Player': 'DFL-OBJ-0027LO', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '201', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Delete,855.11,,,,2023-05-27 15:45:23.760000+02:00,14.0,15.0,{},firstHalf,Home
Delete,903.191,,,,2023-05-27 15:46:11.841000+02:00,15.0,3.0,{},firstHalf,Home
Delete,958.935,,,,2023-05-27 15:47:07.585000+02:00,15.0,58.0,{},firstHalf,Home
Delete,962.253,,,,2023-05-27 15:47:10.903000+02:00,16.0,2.0,{},firstHalf,Home
Delete,989.254,,,,2023-05-27 15:47:37.904000+02:00,16.0,29.0,{},firstHalf,Home
Delete,997.564,,,,2023-05-27 15:47:46.214000+02:00,16.0,37.0,{},firstHalf,Home
Delete,1070.415,,,,2023-05-27 15:48:59.065000+02:00,17.0,50.0,{},firstHalf,Home
Delete,1072.54,,,,2023-05-27 15:49:01.190000+02:00,17.0,52.0,{},firstHalf,Home
Play_Cross,1080.149,DFL-CLU-00000S,DFL-OBJ-0027FG,,2023-05-27 15:49:08.799000+02:00,18.0,0.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0027LO', 'FromOpenPlay': 'true', 'PlayAngle': '263.09', 'Player': 'DFL-OBJ-0027FG', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '271', 'Rotation': 'awayFromGoal', 'Distance': 'long', 'Side': 'right'}",firstHalf,Home
Delete,1082.87,,,,2023-05-27 15:49:11.520000+02:00,18.0,2.0,{},firstHalf,Home
ShotAtGoal_SuccessfulShot,1083.59,DFL-CLU-00000S,DFL-OBJ-0027LO,1.0,2023-05-27 15:49:12.240000+02:00,18.0,3.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.68', 'TakerBallControl': 'volley', 'DistanceToGoal': '7.90', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'crossFromOpenPlay', 'ExtendedTypeOfShot': 'frontalVolley', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '2.99', 'ShotOrigin': '3', 'AngleToGoal': '48.06', 'InsideBox': 'true', 'BuildUp': 'crossOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-0027FG', 'Player': 'DFL-OBJ-0027LO', 'TypeOfShot': 'leftLeg', 'PlayerSpeed': '20.62', 'SitterContribution': 'DFL-OBJ-0027FG', 'SetupOrigin': 'right', 'ChanceEvaluation': 'sitter', 'BallPossessionPhase': '272', 'AssistAction': 'crossFromOpenPlay', 'xG': '0.8438', 'AssistType': 'direct', 'GoalZone': '7', 'RefDecisionEvaluation': 'correct', 'Solo': 'false', 'CurrentResult': '1:0', 'Assist': 'DFL-OBJ-0027FG'}",firstHalf,Home
ShotAtGoal_ShotWide,1173.018,DFL-CLU-00000S,DFL-OBJ-000199,0.0,2023-05-27 15:50:41.668000+02:00,19.0,33.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.32', 'TakerBallControl': 'dribblingLess10m', 'DistanceToGoal': '24.84', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '2.23', 'ShotOrigin': '7', 'SignificanceEvaluation': 'average', 'AngleToGoal': '14.10', 'InsideBox': 'false', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-0027LO', 'Player': 'DFL-OBJ-000199', 'TypeOfShot': 'leftLeg', 'PlayerSpeed': '16.15', 'SetupOrigin': 'insideLeft', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '281', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.0405', 'Placing': 'far', 'PitchMarking': 'right'}",firstHalf,Home
PlayerNotSentOff,1206.11,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 15:51:14.760000+02:00,20.0,6.0,"{'Type': 'red', 'Player': 'DFL-OBJ-000172', 'RefDecisionEvaluation': 'correct', 'Team': 'DFL-CLU-00000S', 'Reason': 'foul'}",firstHalf,Home
BallClaiming,1206.115,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 15:51:14.765000+02:00,20.0,6.0,"{'Type': 'InterceptedBall', 'Player': 'DFL-OBJ-000172', 'BallPossessionPhase': '291', 'Team': 'DFL-CLU-00000S'}",firstHalf,Home
Caution,1241.11,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 15:51:49.760000+02:00,20.0,41.0,"{'OtherReason': 'cautionAfterAdvantage', 'Player': 'DFL-OBJ-000172', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000S', 'Reason': 'foul', 'CardRating': 'yellow'}",firstHalf,Home
RefereeBall,1281.498,,,,2023-05-27 15:52:30.148000+02:00,21.0,21.0,{},firstHalf,Home
Delete,1324.031,,,,2023-05-27 15:53:12.681000+02:00,22.0,4.0,{},firstHalf,Home
GoalKick_Play_Pass,1395.556,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 15:54:24.206000+02:00,23.0,15.0,"{'DecisionTimestamp': '2023-05-27T15:53:52.546+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'false', 'PlayAngle': '12.96', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '326', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
SpectacularPlay,1435.95,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 15:55:04.600000+02:00,23.0,55.0,"{'Type': 'backheel', 'Player': 'DFL-OBJ-0028NB', 'Team': 'DFL-CLU-00000S'}",firstHalf,Home
ThrowIn_Play_Pass,1483.124,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 15:55:51.774000+02:00,24.0,43.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T15:55:09.255+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GM0', 'FromOpenPlay': 'false', 'PlayAngle': '150.76', 'Player': 'DFL-OBJ-0000XU', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '348', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Delete,1581.118,,,,2023-05-27 15:57:29.768000+02:00,26.0,21.0,{},firstHalf,Home
Delete,1599.284,,,,2023-05-27 15:57:47.934000+02:00,26.0,39.0,{},firstHalf,Home
BallClaiming,1624.289,DFL-CLU-00000S,DFL-OBJ-0001I0,0.0,2023-05-27 15:58:12.939000+02:00,27.0,4.0,"{'Type': 'BallHeld', 'Player': 'DFL-OBJ-0001I0', 'BallPossessionPhase': '381', 'Team': 'DFL-CLU-00000S'}",firstHalf,Home
Foul,1631.604,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 15:58:20.254000+02:00,27.0,11.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-0027LO', 'Fouled': 'DFL-OBJ-002G8H', 'CommittingPlayerAction': 'slidingTackle', 'TeamFouled': 'DFL-CLU-00000B'}",firstHalf,Home
Caution,1646.03,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 15:58:34.680000+02:00,27.0,26.0,"{'OtherReason': 'foul', 'Player': 'DFL-OBJ-0027LO', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000S', 'Reason': 'foul', 'CardRating': 'yellow'}",firstHalf,Home
Delete,1689.803,,,,2023-05-27 15:59:18.453000+02:00,28.0,9.0,{},firstHalf,Home
BallClaiming,1709.022,DFL-CLU-00000S,DFL-OBJ-000199,1.0,2023-05-27 15:59:37.672000+02:00,28.0,29.0,"{'Type': 'BallClaimed', 'Player': 'DFL-OBJ-000199', 'BallPossessionPhase': '408', 'Team': 'DFL-CLU-00000S'}",firstHalf,Home
Delete,1738.223,,,,2023-05-27 16:00:06.873000+02:00,28.0,58.0,{},firstHalf,Home
Delete,1783.689,,,,2023-05-27 16:00:52.339000+02:00,29.0,43.0,{},firstHalf,Home
ThrowIn_Play_Pass,1813.424,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 16:01:22.074000+02:00,30.0,13.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:00:59.584+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'false', 'PlayAngle': '53.19', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '435', 'Distance': 'medium', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",firstHalf,Home
Delete,1819.991,,,,2023-05-27 16:01:28.641000+02:00,30.0,19.0,{},firstHalf,Home
ShotAtGoal_ShotWide,1826.537,DFL-CLU-00000S,DFL-OBJ-0000YV,0.0,2023-05-27 16:01:35.187000+02:00,30.0,26.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '1.68', 'TakerBallControl': 'volley', 'DistanceToGoal': '10.50', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'throwIn', 'ExtendedTypeOfShot': 'frontalVolley', 'ShotCondition': 'veryComplicated', 'AmountOfDefenders': '3', 'GoalDistanceGoalkeeper': '1.95', 'ShotOrigin': '3', 'SignificanceEvaluation': 'decent', 'AngleToGoal': '30.49', 'InsideBox': 'true', 'BuildUp': 'throwIn', 'AssistShotAtGoal': 'DFL-OBJ-0028NB', 'Player': 'DFL-OBJ-0000YV', 'TypeOfShot': 'head', 'PlayerSpeed': '6.15', 'SetupOrigin': 'left', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '439', 'AssistAction': 'throwIn', 'xG': '0.0120', 'Placing': 'near', 'PitchMarking': 'over'}",firstHalf,Home
ShotAtGoal_ShotWide,1875.766,DFL-CLU-00000S,DFL-OBJ-0027FG,0.0,2023-05-27 16:02:24.416000+02:00,31.0,15.0,"{'CounterAttack': 'true', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.68', 'TakerBallControl': 'dribblingMore10m', 'DistanceToGoal': '14.58', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '3.49', 'ShotOrigin': '2', 'SignificanceEvaluation': 'outstanding', 'AngleToGoal': '17.23', 'InsideBox': 'true', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-0027LO', 'Player': 'DFL-OBJ-0027FG', 'TypeOfShot': 'leftLeg', 'PlayerSpeed': '25.32', 'SetupOrigin': 'insideLeft', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '449', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.1869', 'Placing': 'near', 'PitchMarking': 'right'}",firstHalf,Home
BallClaiming,1915.485,DFL-CLU-00000S,DFL-OBJ-002GM0,1.0,2023-05-27 16:03:04.135000+02:00,31.0,55.0,"{'Type': 'BallClaimed', 'Player': 'DFL-OBJ-002GM0', 'BallPossessionPhase': '455', 'Team': 'DFL-CLU-00000S'}",firstHalf,Home
